0 	 5 	 16 	 1.51929e+02 	 1 	 0.00826
1 	 5 	 16 	 7.28241e-09 	 1000 	 1.38767
2 	 5 	 16 	 2.86587e+01 	 3 	 0.00517
3 	 5 	 16 	 1.05044e+01 	 84 	 0.12467
4 	 5 	 16 	 1.09736e-07 	 354 	 0.46596
5 	 5 	 16 	 3.28553e+02 	 6 	 0.00756
6 	 5 	 16 	 3.30113e+00 	 67 	 0.09358
7 	 5 	 16 	 8.60230e-07 	 1000 	 1.36545
8 	 5 	 16 	 8.87364e+01 	 5 	 0.00612
9 	 5 	 16 	 1.02770e+02 	 73 	 0.09540
10 	 5 	 16 	 3.48060e+02 	 1 	 0.00541
0 	 6 	 19 	 2.29396e-10 	 1000 	 1.60345
1 	 6 	 19 	 3.22797e-08 	 1000 	 1.60063
2 	 6 	 19 	 4.18501e+01 	 3 	 0.00719
3 	 6 	 19 	 4.12498e+04 	 6 	 0.00901
4 	 6 	 19 	 2.40460e-05 	 1000 	 1.71171
5 	 6 	 19 	 1.53561e-08 	 1000 	 1.76879
6 	 6 	 19 	 1.69828e-07 	 1000 	 1.74168
7 	 6 	 19 	 4.02119e+04 	 4 	 0.00785
8 	 6 	 19 	 6.23674e-08 	 1000 	 1.76823
9 	 6 	 19 	 1.02962e+02 	 17 	 0.02648
10 	 6 	 19 	 4.42375e-01 	 43 	 0.08339
0 	 7 	 22 	 1.66566e+02 	 12 	 0.02039
1 	 7 	 22 	 1.61117e+02 	 54 	 0.10037
2 	 7 	 22 	 2.95017e+01 	 3 	 0.00714
3 	 7 	 22 	 3.23834e+04 	 5 	 0.01076
4 	 7 	 22 	 6.03023e-08 	 1000 	 2.11127
5 	 7 	 22 	 2.44907e+02 	 1 	 0.00602
6 	 7 	 22 	 1.58522e-10 	 1000 	 2.05065
7 	 7 	 22 	 2.02554e+04 	 382 	 0.68978
8 	 7 	 22 	 1.59409e+02 	 6 	 0.01071
9 	 7 	 22 	 1.07153e-08 	 1000 	 1.92876
10 	 7 	 22 	 1.64763e+02 	 4 	 0.01036
0 	 8 	 25 	 2.38359e-10 	 1000 	 2.42494
1 	 8 	 25 	 1.58116e+02 	 22 	 0.04250
2 	 8 	 25 	 3.23956e-10 	 1000 	 2.35532
3 	 8 	 25 	 2.00210e-04 	 1000 	 2.40513
4 	 8 	 25 	 1.36211e+00 	 96 	 0.19122
5 	 8 	 25 	 2.43143e-09 	 1000 	 2.41598
6 	 8 	 25 	 1.89164e-11 	 1000 	 2.36175
7 	 8 	 25 	 1.18482e+04 	 15 	 0.02324
8 	 8 	 25 	 1.10379e+02 	 6 	 0.01101
9 	 8 	 25 	 1.32662e+02 	 3 	 0.01134
10 	 8 	 25 	 1.67481e+02 	 3 	 0.00983
0 	 9 	 28 	 2.52743e-11 	 1000 	 2.50309
1 	 9 	 28 	 1.50662e+02 	 9 	 0.01577
2 	 9 	 28 	 4.04830e+01 	 3 	 0.00910
3 	 9 	 28 	 8.94683e-07 	 1000 	 2.54419
4 	 9 	 28 	 1.10818e-07 	 1000 	 2.49036
5 	 9 	 28 	 9.88910e+01 	 3 	 0.00913
6 	 9 	 28 	 8.35055e-11 	 1000 	 2.50561
7 	 9 	 28 	 1.25145e+04 	 4 	 0.01190
8 	 9 	 28 	 1.86403e-10 	 1000 	 2.57108
9 	 9 	 28 	 2.30662e+02 	 1 	 0.00814
10 	 9 	 28 	 2.44641e-08 	 1000 	 2.43808
0 	 10 	 31 	 4.14598e-01 	 87 	 0.23174
1 	 10 	 31 	 1.07274e-10 	 1000 	 2.91330
2 	 10 	 31 	 4.25876e-11 	 1000 	 3.08629
3 	 10 	 31 	 2.67243e-07 	 1000 	 3.56834
4 	 10 	 31 	 1.00221e+03 	 3 	 0.03364
5 	 10 	 31 	 1.10408e+02 	 3 	 0.02885
6 	 10 	 31 	 5.71146e-12 	 1000 	 3.58821
7 	 10 	 31 	 1.30888e+04 	 8 	 0.04324
8 	 10 	 31 	 3.52924e-11 	 1000 	 3.56538
9 	 10 	 31 	 2.55959e-05 	 1000 	 3.56963
10 	 10 	 31 	 2.25978e-06 	 1000 	 3.60706
0 	 11 	 34 	 2.62279e-09 	 1000 	 3.64794
1 	 11 	 34 	 1.50770e-10 	 1000 	 3.65101
2 	 11 	 34 	 2.66400e-11 	 1000 	 3.73528
3 	 11 	 34 	 3.41744e-07 	 1000 	 3.62905
4 	 11 	 34 	 9.88238e+02 	 3 	 0.04000
5 	 11 	 34 	 3.29330e-10 	 1000 	 3.63035
6 	 11 	 34 	 1.60115e-10 	 1000 	 3.56980
7 	 11 	 34 	 1.35904e+04 	 15 	 0.09185
8 	 11 	 34 	 1.65679e+02 	 6 	 0.03704
9 	 11 	 34 	 1.06509e-07 	 1000 	 3.59017
10 	 11 	 34 	 2.30700e-07 	 1000 	 4.07756
0 	 12 	 37 	 3.73883e-10 	 1000 	 4.68079
1 	 12 	 37 	 1.82548e-10 	 1000 	 4.53719
2 	 12 	 37 	 4.31865e+01 	 22 	 0.06185
3 	 12 	 37 	 3.48922e-06 	 1000 	 3.28970
4 	 12 	 37 	 1.04494e+03 	 1 	 0.01076
5 	 12 	 37 	 5.02533e-11 	 1000 	 3.78440
6 	 12 	 37 	 2.38289e-10 	 1000 	 4.00853
7 	 12 	 37 	 1.70384e+04 	 5 	 0.01687
8 	 12 	 37 	 1.59722e+02 	 6 	 0.01845
9 	 12 	 37 	 9.76091e+01 	 63 	 0.18609
10 	 12 	 37 	 1.63858e+02 	 4 	 0.01341
0 	 13 	 40 	 9.07870e-11 	 1000 	 4.15732
1 	 13 	 40 	 7.54052e-10 	 1000 	 4.14358
2 	 13 	 40 	 1.06184e-09 	 1000 	 4.00634
3 	 13 	 40 	 2.18439e+04 	 31 	 0.09199
4 	 13 	 40 	 1.37557e+03 	 1 	 0.01193
5 	 13 	 40 	 1.10627e-09 	 1000 	 3.99944
6 	 13 	 40 	 1.56516e-09 	 1000 	 4.11700
7 	 13 	 40 	 1.40658e+04 	 78 	 0.33933
8 	 13 	 40 	 4.08845e-09 	 1000 	 4.00727
9 	 13 	 40 	 9.23909e+01 	 181 	 0.73833
10 	 13 	 40 	 1.65449e+02 	 1 	 0.03041
0 	 14 	 43 	 7.15521e-10 	 1000 	 4.43540
1 	 14 	 43 	 7.97391e-11 	 1000 	 4.68214
2 	 14 	 43 	 5.47597e+01 	 7 	 0.03788
3 	 14 	 43 	 2.12158e+04 	 3 	 0.02748
4 	 14 	 43 	 1.15832e+03 	 1 	 0.04276
5 	 14 	 43 	 7.88108e+01 	 15 	 0.07920
6 	 14 	 43 	 1.26160e-09 	 1000 	 4.57259
7 	 14 	 43 	 1.34275e+04 	 4 	 0.04266
8 	 14 	 43 	 6.52504e-11 	 1000 	 4.48776
9 	 14 	 43 	 9.04280e+01 	 1 	 0.03700
10 	 14 	 43 	 1.73091e+02 	 2 	 0.03805
0 	 15 	 46 	 2.20436e+02 	 11 	 0.08326
1 	 15 	 46 	 1.57060e-10 	 1000 	 5.29052
2 	 15 	 46 	 5.23646e+01 	 7 	 0.02985
3 	 15 	 46 	 2.01000e+04 	 3 	 0.03053
4 	 15 	 46 	 1.17630e+03 	 1 	 0.04077
5 	 15 	 46 	 9.85651e-11 	 1000 	 5.11748
6 	 15 	 46 	 1.71925e-11 	 1000 	 5.11625
7 	 15 	 46 	 1.37851e+04 	 17 	 0.08683
8 	 15 	 46 	 1.39160e-10 	 1000 	 5.04163
9 	 15 	 46 	 9.59547e+01 	 92 	 0.43342
10 	 15 	 46 	 5.28254e-09 	 1000 	 5.14223
0 	 16 	 49 	 1.96416e-11 	 1000 	 5.71875
1 	 16 	 49 	 1.17478e-10 	 1000 	 6.04252
2 	 16 	 49 	 2.08523e-10 	 1000 	 5.96069
3 	 16 	 49 	 1.78927e+04 	 3 	 0.03585
4 	 16 	 49 	 1.15020e+03 	 1 	 0.03628
5 	 16 	 49 	 5.27511e-11 	 1000 	 5.89034
6 	 16 	 49 	 9.19395e+01 	 15 	 0.08474
7 	 16 	 49 	 5.51685e-09 	 1000 	 5.83105
8 	 16 	 49 	 1.94618e+02 	 12 	 0.08866
9 	 16 	 49 	 9.74744e+01 	 130 	 0.83642
10 	 16 	 49 	 6.00305e-09 	 1000 	 5.68868
0 	 17 	 52 	 1.00997e-11 	 1000 	 6.09591
1 	 17 	 52 	 4.99097e-10 	 1000 	 6.08855
2 	 17 	 52 	 1.46355e-10 	 1000 	 6.20599
3 	 17 	 52 	 1.75452e+04 	 3 	 0.04006
4 	 17 	 52 	 1.02502e+03 	 1 	 0.03449
5 	 17 	 52 	 8.15051e-11 	 1000 	 6.10617
6 	 17 	 52 	 6.31278e-13 	 1000 	 6.19247
7 	 17 	 52 	 5.90147e-07 	 1000 	 6.19559
8 	 17 	 52 	 1.74760e+02 	 9 	 0.03752
9 	 17 	 52 	 1.49440e+02 	 43 	 0.22917
10 	 17 	 52 	 7.42779e+01 	 3 	 0.03907
0 	 18 	 55 	 1.27361e-11 	 1000 	 6.74212
1 	 18 	 55 	 3.64040e-10 	 1000 	 6.69654
2 	 18 	 55 	 1.29881e-11 	 1000 	 6.71910
3 	 18 	 55 	 1.55885e+04 	 4 	 0.03646
4 	 18 	 55 	 8.49812e+02 	 1 	 0.03964
5 	 18 	 55 	 6.19190e+01 	 4 	 0.03569
6 	 18 	 55 	 4.54642e-11 	 1000 	 6.91377
7 	 18 	 55 	 1.32418e-07 	 1000 	 6.45727
8 	 18 	 55 	 4.90151e-10 	 1000 	 6.62104
9 	 18 	 55 	 1.99581e+02 	 85 	 0.49224
10 	 18 	 55 	 8.56237e+01 	 1 	 0.03238
0 	 19 	 58 	 5.63945e-12 	 1000 	 7.54061
1 	 19 	 58 	 5.59274e-10 	 1000 	 7.39864
2 	 19 	 58 	 3.70905e+01 	 2 	 0.03527
3 	 19 	 58 	 1.42767e+04 	 3 	 0.03172
4 	 19 	 58 	 7.56428e+02 	 1 	 0.04138
5 	 19 	 58 	 5.93437e+01 	 4 	 0.03710
6 	 19 	 58 	 4.15214e-12 	 1000 	 7.40852
7 	 19 	 58 	 4.94835e-09 	 1000 	 7.42672
8 	 19 	 58 	 3.33359e-10 	 1000 	 7.45748
9 	 19 	 58 	 2.30562e+02 	 53 	 0.29174
10 	 19 	 58 	 8.79436e+01 	 5 	 0.02823
0 	 20 	 61 	 3.52727e-11 	 1000 	 8.04158
1 	 20 	 61 	 3.05754e-11 	 1000 	 8.16401
2 	 20 	 61 	 3.58824e-10 	 1000 	 7.86576
3 	 20 	 61 	 3.35139e+04 	 3 	 0.03692
4 	 20 	 61 	 7.78476e+02 	 1 	 0.03576
5 	 20 	 61 	 1.92444e-11 	 1000 	 8.30018
6 	 20 	 61 	 1.27345e-11 	 1000 	 7.97635
7 	 20 	 61 	 2.95911e-09 	 1000 	 7.78040
8 	 20 	 61 	 1.69716e-11 	 1000 	 8.17479
9 	 20 	 61 	 2.66223e+02 	 53 	 0.33626
10 	 20 	 61 	 4.86311e-10 	 1000 	 7.54630
0 	 21 	 64 	 2.67412e+02 	 268 	 1.97954
1 	 21 	 64 	 5.56774e-11 	 1000 	 8.46582
2 	 21 	 64 	 3.96532e+01 	 5 	 0.03539
3 	 21 	 64 	 2.65782e+04 	 3 	 0.04039
4 	 21 	 64 	 7.80870e+02 	 1 	 0.03585
5 	 21 	 64 	 3.71078e-12 	 1000 	 8.23253
6 	 21 	 64 	 3.65215e-11 	 1000 	 8.60553
7 	 21 	 64 	 4.76396e-10 	 1000 	 8.07494
8 	 21 	 64 	 5.62051e-11 	 1000 	 8.14445
9 	 21 	 64 	 3.73431e+02 	 547 	 4.28281
10 	 21 	 64 	 8.60319e+01 	 118 	 0.73718
0 	 22 	 67 	 2.55347e+02 	 7 	 0.03447
1 	 22 	 67 	 1.68818e-11 	 1000 	 9.03557
2 	 22 	 67 	 3.69302e+01 	 127 	 0.98966
3 	 22 	 67 	 2.50675e+04 	 3 	 0.04048
4 	 22 	 67 	 7.83577e+02 	 1 	 0.03713
5 	 22 	 67 	 5.72032e+01 	 1 	 0.04033
6 	 22 	 67 	 3.14025e-11 	 1000 	 9.17317
7 	 22 	 67 	 3.92651e+04 	 2 	 0.03975
8 	 22 	 67 	 3.07890e+02 	 16 	 0.09025
9 	 22 	 67 	 2.80779e+02 	 7 	 0.03532
10 	 22 	 67 	 3.07514e-09 	 1000 	 8.43772
0 	 23 	 70 	 2.42078e+02 	 5 	 0.03665
1 	 23 	 70 	 2.15803e-12 	 1000 	 9.91198
2 	 23 	 70 	 3.03267e-12 	 1000 	 9.83570
3 	 23 	 70 	 2.32303e+04 	 3 	 0.03955
4 	 23 	 70 	 7.78810e+02 	 5 	 0.03427
5 	 23 	 70 	 5.86812e+01 	 1 	 0.04134
6 	 23 	 70 	 3.25294e-11 	 1000 	 9.96704
7 	 23 	 70 	 3.89519e+04 	 42 	 0.29481
8 	 23 	 70 	 3.09861e+02 	 31 	 0.23297
9 	 23 	 70 	 2.72274e+02 	 1 	 0.03751
10 	 23 	 70 	 6.98722e-10 	 1000 	 9.68624
0 	 24 	 73 	 3.74601e-11 	 1000 	 10.74286
1 	 24 	 73 	 9.50934e-12 	 1000 	 10.79380
2 	 24 	 73 	 4.31313e+01 	 42 	 0.38636
3 	 24 	 73 	 2.15575e+04 	 3 	 0.03131
4 	 24 	 73 	 7.97897e+02 	 4 	 0.03980
5 	 24 	 73 	 5.84440e+01 	 1 	 0.03698
6 	 24 	 73 	 1.62984e-11 	 1000 	 10.86168
7 	 24 	 73 	 1.51935e-09 	 1000 	 10.43277
